Unique Identifier,Sku_id,Website,Brand,Name,Url,Category,Status,Competitor Instock Matches,Availability,Price (USD),Discount %,Difference Percent,Difference,Price Index,Match Type,groups
12953309_Blue Iris,4966893_navy blue iris,Kohl's,skechers,Women's Skechers® GOWALK™ GOFLEX™ Solid Skort,https://www.kohls.com/product/prd-4966893/womens-skechers-gowalk-goflex-solid-skort.jsp?color=Navy%20Blue%20Iris,Home > Fashion > Apparel > Bottomwear > Skirts,"","",Instock,44.0,0.0,-33.33%,-11.0,75.0,Exact,Womens > Clothing > Bottoms > Skirts & Skorts > Skechers
15905345_Alpine Snow,15905345_Alpine Snow,Macy's,puma,Puma Women's Essential Floral Vibes Graphic Hoodie,https://www.macys.com/shop/product/puma-womens-essential-floral-vibes-graphic-hoodie?ID=15905345&swatchColor=Alpine%20Snow,Home > Fashion > Apparel > Topwear > Sweatshirts,Overpriced,6 Instock,Instock,37.5,25.0,0.00%,0,208.45,"",Women > Activewear
15905345_Alpine Snow,127648619,Asos,the north face,The North Face Coordinates back print hoodie in black,https://www.asos.com/us/the-north-face/the-north-face-coordinates-back-print-hoodie-in-black/prd/204555314,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,80.0,0.0,-113.33%,-42.5,46.88,Similar 2,Home
15905345_Alpine Snow,121419232,Asos,nike,Nike Essentials hoodie in gray,https://www.asos.com/us/nike/nike-essentials-hoodie-in-gray/prd/203563895,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Out of Stock,60.0,0.0,-60.00%,-22.5,62.5,Similar 1,Home
15905345_Alpine Snow,3786373,Endclothing Us Fashion,dickies,Dickies Melvern Hoodie,https://www.endclothing.com/us/dickies-melvern-hoodie-dk0a4ygpf901.html,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,60.0,29.41,-60.00%,-22.5,62.5,Similar 2,Womens > Brands > Dickies
15905345_Alpine Snow,3564081,Endclothing Us Fashion,obey,Obey Hoodie With Collegiate Logo,https://www.endclothing.com/us/obey-hoodie-with-collegiate-logo-211610132-ubl.html,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,135.0,0.0,-260.00%,-97.5,27.78,Similar 1,Womens > Brands > Obey
15905345_Alpine Snow,5584269_university blue,Kohl's,nike,Women's Nike Sportswear Club Fleece Hoodie,https://www.kohls.com/product/prd-5584269/womens-nike-sportswear-club-fleece-hoodie.jsp?color=University%20Blue,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,45.5,30.0,-21.33%,-8.0,82.42,Similar 2,Clothing > Tops > Tops & Tees > Nike
15905345_Alpine Snow,5522495_night sangria,Kohl's,tek gear,Women's Tek Gear® Ultrasoft Fleece Hoodie,https://www.kohls.com/product/prd-5522495/womens-tek-gear-ultrasoft-fleece-hoodie.jsp?color=Night%20Sangria,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"","",Instock,17.99,28.01,52.03%,19.51,208.45,Similar 1,Womens > Clothing > Tops > Tops & Tees > Tek Gear
15905345_Alpine Snow,1647597286239002,Net A Porter Us Fashion,acne studios,Printed heat-reactive organic cotton-jersey hoodie,https://www.net-a-porter.com/en-us/shop/product/acne-studios/clothing/sweatshirts/printed-heat-reactive-organic-cotton-jersey-hoodie/1647597286239002,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,270.0,40.0,-620.00%,-232.5,13.89,"",ACNE STUDIOS > Clothing
15905345_Alpine Snow,1647597330718666,Net A Porter Us Fashion,skims,Cotton-blend jersey hoodie,https://www.net-a-porter.com/en-us/shop/product/skims/lingerie/tops/cotton-blend-jersey-hoodie/1647597330718666,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Out of Stock,72.0,0.0,-92.00%,-34.5,52.08,"",SKIMS > Clothing
15711987_Bliss Lilac/white,15711987_Bliss Lilac/white,Macy's,adidas,adidas Women's AEROREADY Game & Go Quarter-Zip Thumb-Hole Top,https://www.macys.com/shop/product/adidas-womens-aeroready-game-go-quarter-zip-thumb-hole-top?ID=15711987&swatchColor=Black/white,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,Out Of Stock,6 Instock,Out of Stock,48.75,25.0,0.00%,0,198.98,"",Women > Activewear
15711987_Bliss Lilac/white,129328894,Asos,the north face,The North Face Glacier 1/4 zip wide neck fleece in light brown Exclusive to ASOS,https://www.asos.com/us/the-north-face/the-north-face-glacier-1-4-zip-wide-neck-fleece-in-light-brown-exclusive-to-asos/prd/204785477,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,85.0,0.0,-74.36%,-36.25,57.35,Similar 2,Home
15711987_Bliss Lilac/white,119582655,Asos,asos,ASOS 4505 Petite icon long sleeve top with 1/4 zip,https://www.asos.com/us/asos-4505/asos-4505-petite-icon-long-sleeve-top-with-1-4-zip/prd/203095509,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"","",Instock,24.5,30.0,49.74%,24.25,198.98,Similar 1,Home
15711987_Bliss Lilac/white,6521347_black triblend,Kohl's,j. america,J. America Womens Omega Stretch Quarter-Zip Pullover,https://www.kohls.com/product/prd-6521347/j-america-womens-omega-stretch-quarter-zip-pullover.jsp?color=Black%20Triblend,Home > Fashion > Apparel > Topwear > Sweaters,"","",Instock,57.05,0.0,-17.03%,-8.3,85.45,Similar 2,Mens > Clothing > Tops > Sweaters > J. America
15711987_Bliss Lilac/white,6521443_black and graphite,Kohl's,badger,Womens B-Core Quarter-Zip Pullover,https://www.kohls.com/product/prd-6521443/womens-b-core-quarter-zip-pullover.jsp?color=Black%20And%20Graphite,Home > Fashion > Apparel > Topwear > Sweaters,"","",Instock,39.4,0.0,19.18%,9.35,123.73,Similar 1,Mens > Clothing > Tops > Sweaters > Badger
15711987_Bliss Lilac/white,1647597317770272,Net A Porter Us Fashion,fusalp,Orion half-zip jersey base layer,https://www.net-a-porter.com/en-us/shop/product/fusalp/sport/baselayer/orion-half-zip-jersey-base-layer/1647597317770272,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,260.0,0.0,-433.33%,-211.25,18.75,Similar 2,FUSALP > Clothing
15711987_Bliss Lilac/white,1647597304716112,Net A Porter Us Fashion,moncler,Color-block stretch-jersey base layer,https://www.net-a-porter.com/en-us/shop/product/moncler-grenoble/sport/tops/color-block-stretch-jersey-base-layer/1647597304716112,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,580.0,0.0,-1089.74%,-531.25,8.41,Similar 1,MONCLER GRENOBLE > Clothing
15844644_Acid Lime Houndstooth,15844644_Acid Lime Houndstooth,Macy's,steve madden,Steve Madden Women's Harlow Houndstooth Tweed Blazer,https://www.macys.com/shop/product/steve-madden-womens-harlow-houndstooth-tweed-blazer?ID=15844644&swatchColor=Acid%20Lime%20Houndstooth,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,Out Of Stock,2 Instock,Out of Stock,51.53,60.05,0.00%,0,20.69,"",Women > Jackets & Blazers
15844644_Acid Lime Houndstooth,123166447,Asos,miss selfridge,Miss Selfridge oversized military boucle blazer in pink check,https://www.asos.com/us/miss-selfridge/miss-selfridge-oversized-military-boucle-blazer-in-pink-check/prd/203866610,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,"","",Out of Stock,79.99,0.0,-55.23%,-28.46,64.42,Similar 2,Home
15844644_Acid Lime Houndstooth,120843345,Asos,asos,ASOS DESIGN Tall jersey houndstooth print split sleeve suit blazer in multi,https://www.asos.com/us/asos-design/asos-design-tall-jersey-houndstooth-print-split-sleeve-suit-blazer-in-multi/prd/203477780,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,"","",Out of Stock,49.0,29.99,4.91%,2.53,105.16,Similar 1,Home
15844644_Acid Lime Houndstooth,5755055_ivory tweed,Kohl's,alexia admor,Women's ALEXIA ADMOR Classic Double-Breasted Tweed Blazer,https://www.kohls.com/product/prd-5755055/womens-alexia-admor-classic-double-breasted-tweed-blazer.jsp?color=Ivory%20Tweed,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,"","",Instock,249.0,0.0,-383.21%,-197.47,20.69,Similar 1,Womens > Clothing > Tops > Blazers & Suit Jackets > ALEXIA ADMOR
15844644_Acid Lime Houndstooth,1647597298729198,Net A Porter Us Fashion,l'agence,Lacey cotton-blend blazer,https://www.net-a-porter.com/en-us/shop/product/l-agence/clothing/blazers/lacey-cotton-blend-blazer/1647597298729198,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,"","",Out of Stock,262.5,30.0,-409.41%,-210.97,19.63,Similar 2,L'AGENCE > Clothing
15844644_Acid Lime Houndstooth,1647597305777257,Net A Porter Us Fashion,staud,Carson paneled stretch-crepe blazer,https://www.net-a-porter.com/en-us/shop/product/staud/clothing/blazers/carson-paneled-stretch-crepe-blazer/1647597305777257,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,"","",Instock,297.0,40.0,-476.36%,-245.47,17.35,Similar 1,STAUD > Clothing
"14326940_Medium Gray Heather, Carbon","14326940_Medium Gray Heather, Carbon",Macy's,adidas,adidas Women's Techfit Elastic-Waist Biker Shorts,"https://www.macys.com/shop/product/adidas-womens-techfit-elastic-waist-biker-shorts?ID=14326940&swatchColor=Medium%20Gray%20Heather,%20Carbon",Home > Fashion > Apparel > Bottomwear > Shorts,Out Of Stock,4 Instock,Out of Stock,13.93,60.2,0.00%,0,77.39,"",Women > Activewear
"14326940_Medium Gray Heather, Carbon",3280284,Endclothing Us Fashion,rick owens,Rick Owens Knit Cycling Short,https://www.endclothing.com/us/rick-owens-knit-cycling-short-rp01c5651-ksp-09.html,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,135.0,49.81,-869.13%,-121.07,10.32,Similar 2,Womens > Brands > Rick Owens
"14326940_Medium Gray Heather, Carbon",2198669,Endclothing Us Fashion,nike,Nike Essentials Biker Shorts,https://www.endclothing.com/us/nike-essentials-biker-shorts-cz8526-010.html,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,25.0,35.9,-79.47%,-11.07,55.72,Similar 1,Womens > Brands > Nike
"14326940_Medium Gray Heather, Carbon",5330421_mineral black,Kohl's,flx,Women's FLX Ascent Bike Shorts,https://www.kohls.com/product/prd-5330421/womens-flx-ascent-bike-shorts.jsp?color=Mineral%20Black,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,18.0,0.0,-29.22%,-4.07,77.39,Similar 2,Womens > Clothing > Bottoms > Shorts > FLX
"14326940_Medium Gray Heather, Carbon",5660896_black,Kohl's,tek gear,Women's Tek Gear® Ultrastretch 7-in. Bike Shorts,https://www.kohls.com/product/prd-5660896/womens-tek-gear-ultrastretch-7-in-bike-shorts.jsp?color=Black,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,21.99,0.0,-57.86%,-8.06,63.35,Similar 1,Womens > Clothing > Bottoms > Shorts > Tek Gear
"14326940_Medium Gray Heather, Carbon",8008779905409844,Net A Porter Us Fashion,girlfriend collective,Bike stretch shorts,https://www.net-a-porter.com/en-us/shop/product/girlfriend-collective/sport/shorts/plus-net-sustain-bike-stretch-recycled-shorts/8008779905409844,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,25.0,50.0,-79.47%,-11.07,55.72,Similar 2,GIRLFRIEND COLLECTIVE > Clothing
"14326940_Medium Gray Heather, Carbon",1647597283003293,Net A Porter Us Fashion,OUTDOOR VOICES,Move Free TechSweat biker shorts,https://www.net-a-porter.com/en-us/shop/product/outdoor-voices/sport/shorts/move-free-techsweat-biker-shorts/1647597283003293,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,33.6,30.0,-141.21%,-19.67,41.46,Similar 1,OUTDOOR VOICES > Clothing
4660912_Key West,4660912_Key West,Macy's,columbia,Columbia Men's PFG Tamiami II Short Sleeve Shirt,https://www.macys.com/shop/product/columbia-mens-pfg-tamiami-ii-short-sleeve-shirt?ID=4660912&swatchColor=Key%20West,Home > Fashion > Apparel > Topwear > Shirts,Out Of Stock,1 Instock,Out of Stock,45.0,0.0,0.00%,0,100.0,"",Men > Casual Button-Down Shirts
4660912_Key West,3842914_black,Kohl's,columbia,Men's Columbia PFG Tamiami™ II Short Sleeve Shirt,https://www.kohls.com/product/prd-3842914/mens-columbia-pfg-tamiami-ii-short-sleeve-shirt.jsp?color=Black,Home > Fashion > Apparel > Topwear > Shirts,"","",Instock,45.0,0.0,0.00%,0.0,100.0,Variant Color,Mens > Clothing > Tops > Tops & Tees > Columbia
4660912_Key West,3842914_key west,Kohl's,columbia,Men's Columbia PFG Tamiami™ II Short Sleeve Shirt,https://www.kohls.com/product/prd-3842914/mens-columbia-pfg-tamiami-ii-short-sleeve-shirt.jsp?color=Key%20West,Home > Fashion > Apparel > Topwear > Shirts,"","",Out of Stock,45.0,0.0,0.00%,0.0,100.0,Exact,Mens > Clothing > Tops > Tops & Tees > Columbia
9348491_Footwear White,9348491_Footwear White,Macy's,adidas,adidas Men's Swift Run Running Sneakers from Finish Line,https://www.macys.com/shop/product/mens-swift-run-running-sneakers-from-finish-line?ID=9348491&swatchColor=Footwear%20White,Home > Fashion > Footwear > Sports & Athletic,Out Of Stock,2 Instock,Out of Stock,75.0,16.67,0.00%,0,166.78,"",Shoes
9348491_Footwear White,122018369,Asos,nike,Nike Run Swift 3 sneakers in gray and white,https://www.asos.com/us/nike-running/nike-run-swift-3-sneakers-in-gray-and-white/prd/203665728,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,75.0,0.0,0.00%,0.0,100.0,Similar 2,Home
9348491_Footwear White,116068095,Asos,under armour,Under Armour HOVR Phantom 2 sneakers in triple white,https://www.asos.com/us/under-armour/under-armour-hovr-phantom-2-sneakers-in-triple-white/prd/202259835,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,64.68,58.0,13.76%,10.32,115.96,Similar 1,Home
9348491_Footwear White,3943148_white,Kohl's,new balance,New Balance® 608 v5 Men's Training Shoes,https://www.kohls.com/product/prd-3943148/new-balance-608-v5-mens-training-shoes.jsp?color=White,Home > Fashion > Footwear > Sports & Athletic,"","",Instock,44.97,40.03,40.04%,30.03,166.78,Similar 2,Mens > Shoes > Athletic Shoes & Sneakers > New Balance
9348491_Footwear White,5563463_black white,Kohl's,under armour,Under Armour Charged Escape 4 Men's Running Shoes,https://www.kohls.com/product/prd-5563463/under-armour-charged-escape-4-mens-running-shoes.jsp?color=Black%20White,Home > Fashion > Footwear > Sports & Athletic,"","",Instock,90.0,0.0,-20.00%,-15.0,83.33,Similar 1,Mens > Shoes > Athletic Shoes & Sneakers > Under Armour
14416138_White,14416138_White,Macy's,champion,Champion Women's Seamless Racerback Medium Impact Sports Bra,https://www.macys.com/shop/product/champion-womens-seamless-racerback-medium-impact-sports-bra?ID=14416138&swatchColor=White,Home > Fashion > Lingerie > Bra,Out Of Stock,3 Instock,Out of Stock,18.75,25.0,0.00%,0,125.08,"",Women > Activewear
14416138_White,114988437,Asos,the north face,The North Face Training Midline logo medium support sports bra in pink tie dye,https://www.asos.com/us/the-north-face/the-north-face-training-midline-logo-medium-support-sports-bra-in-pink-tie-dye/prd/201835012,Home > Fashion > Lingerie > Bra,"","",Out of Stock,21.0,58.0,-12.00%,-2.25,89.29,Similar 2,Home
14416138_White,116732174,Asos,asos,ASOS 4505 high impact sports bra in white,https://www.asos.com/us/asos-4505/asos-4505-high-impact-sports-bra-in-white/prd/202421292,Home > Fashion > Lingerie > Bra,"","",Out of Stock,26.0,29.73,-38.67%,-7.25,72.12,Similar 1,Home
14416138_White,2537211,Endclothing Us Fashion,versace,Versace Text Logo Sports Bra,https://www.endclothing.com/us/versace-text-logo-sports-bra-aud04068-ac00058-a10.html,Home > Fashion > Lingerie > Bra,"","",Out of Stock,33.0,40.0,-76.00%,-14.25,56.82,Similar 2,Womens > Brands > Versace
14416138_White,2476165,Endclothing Us Fashion,adanola,ADANOLA Scoop Neck Bralette Top,https://www.endclothing.com/us/adanola-scoop-neck-bralette-top-ada-scoopneck-bra-bkbl.html,Home > Fashion > Lingerie > Bra,"","",Out of Stock,20.0,48.72,-6.67%,-1.25,93.75,Similar 1,Womens > Brands > Adanola
14416138_White,5200416_black,Kohl's,adidas,adidas Powerreact Training Medium-Support Padded Sports Bra,https://www.kohls.com/product/prd-5200416/adidas-powerreact-training-medium-support-padded-sports-bra.jsp?color=Black,Home > Fashion > Lingerie > Bra,"","",Instock,24.5,30.0,-30.67%,-5.75,76.53,Similar 2,Womens > Clothing > Underwear > Bras > adidas
14416138_White,3548821_new white,Kohl's,tek gear,Plus Size Tek Gear® Seamless Low-Impact Sports Bra,https://www.kohls.com/product/prd-3548821/plus-size-tek-gear-seamless-low-impact-sports-bra.jsp?color=New%20White,Home > Fashion > Lingerie > Bra,"","",Instock,14.99,25.05,20.05%,3.76,125.08,Similar 1,Womens > Clothing > Underwear > Bras > Tek Gear
14416138_White,1647597298796781,Net A Porter Us Fashion,girlfriend collective,Paloma stretch recycled sports bra,https://www.net-a-porter.com/en-us/shop/product/girlfriend-collective/sport/sports-bras/plus-net-sustain-paloma-stretch-recycled-sports-bra/1647597298796781,Home > Fashion > Lingerie > Bra,"","",Out of Stock,21.0,30.0,-12.00%,-2.25,89.29,Similar 2,GIRLFRIEND COLLECTIVE > Clothing
14416138_White,10163292708467256,Net A Porter Us Fashion,nike,Swoosh Dri-FIT sports bra,https://www.net-a-porter.com/en-us/shop/product/nike/sport/sports-bras/swoosh-dri-fit-sports-bra/10163292708467256,Home > Fashion > Lingerie > Bra,"","",Instock,15.0,50.0,20.00%,3.75,125.0,Similar 1,NIKE > Clothing
11970896_Black,11970896_Black,Macy's,lauren ralph lauren,Lauren Ralph Lauren Crochet-Straw Medium Whitney Tote,https://www.macys.com/shop/product/lauren-ralph-lauren-crochet-straw-medium-whitney-tote?ID=11970896&swatchColor=Black,Home > Fashion > Fashion Accessories > Bags > Tote Bags,Underpriced,1 Instock,Instock,195.0,0.0,0.00%,0,45.88,"",Handbags & Accessories
11970896_Black,115793374,Asos,my accessories,My Accessories London straw tote with woven detail,https://www.asos.com/us/my-accessories/my-accessories-london-straw-tote-with-woven-detail/prd/202101516,Home > Fashion > Fashion Accessories > Bags > Tote Bags,"","",Out of Stock,42.0,0.0,78.46%,153.0,464.29,Similar 2,Home
11970896_Black,114213967,Asos,accessorize,Accessorize large beach tote in natural straw,https://www.asos.com/us/accessorize/accessorize-large-beach-tote-in-natural-straw/prd/201648346,Home > Fashion > Fashion Accessories > Bags > Tote Bags,"","",Out of Stock,30.5,50.0,84.36%,164.5,639.34,Similar 1,Home
11970896_Black,5931658_geneva%2,Kohl's,sonoma goods for life,Sonoma Goods For Life® Straw Shopper Tote Bag,https://www.kohls.com/product/prd-5931658/sonoma-goods-for-life-straw-shopper-tote-bag.jsp?color=Geneva%2,Home > Fashion > Fashion Accessories > Bags > Tote Bags,"","",Out of Stock,35.7,40.5,81.69%,159.3,546.22,Similar 2,Womens > Accessories > Handbags & Purses > Sonoma Goods For Life
11970896_Black,5918234_black straw,Kohl's,simply vera vera wang,Simply Vera Vera Wang Straw Tote Bag,https://www.kohls.com/product/prd-5918234/simply-vera-vera-wang-straw-tote-bag.jsp?color=Black%20Straw,Home > Fashion > Fashion Accessories > Bags > Tote Bags,"","",Out of Stock,17.77,77.51,90.89%,177.23,1097.36,Similar 1,Womens > Accessories > Handbags & Purses > Simply Vera Vera Wang
11970896_Black,1647597289001640,Net A Porter Us Fashion,isabel marant,Bahiba leather-trimmed woven raffia tote,https://www.net-a-porter.com/en-us/shop/product/isabel-marant/bags/tote-bags/bahiba-leather-trimmed-woven-raffia-tote/1647597289001640,Home > Fashion > Fashion Accessories > Bags > Tote Bags,"","",Out of Stock,489.0,40.0,-150.77%,-294.0,39.88,Similar 2,ISABEL MARANT > Bags
11970896_Black,1647597289001653,Net A Porter Us Fashion,hunting season,Iraca large leather-trimmed woven raffia tote,https://www.net-a-porter.com/en-us/shop/product/hunting-season/bags/tote-bags/iraca-medium-leather-trimmed-woven-raffia-tote/1647597289001653,Home > Fashion > Fashion Accessories > Bags > Tote Bags,"","",Instock,425.0,0.0,-117.95%,-230.0,45.88,Similar 1,HUNTING SEASON > Bags
13528665_White,13528665_White,Macy's,reebok,Reebok Women's Classic Pocket Tee,https://www.macys.com/shop/product/reebok-womens-classic-pocket-tee?ID=13528665&swatchColor=White,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,Out Of Stock,1 Instock,Out of Stock,25.0,0.0,0.00%,0,41.67,"",Women > Activewear
13528665_White,128208605,Asos,lee,Lee boxy fit pocket logo tee in off white,https://www.asos.com/us/lee-jeans/lee-boxy-fit-pocket-logo-tee-in-off-white/prd/204607341,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Out of Stock,24.5,44.32,2.00%,0.5,102.04,Similar 2,Home
13528665_White,119064278,Asos,volcom,Volcom pocket dial t-shirt in white,https://www.asos.com/us/volcom/volcom-pocket-dial-t-shirt-in-white/prd/202937525,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Out of Stock,8.09,80.27,67.64%,16.91,309.02,similar 1,Home
13528665_White,3413538,Endclothing Us Fashion,carhartt wip,Carhartt WIP Pocket Heart T-Shirt,https://www.endclothing.com/us/carhartt-wip-pocket-heart-t-shirt-i032180-02.html,Kroger > Home,"","",Out of Stock,48.0,0.0,-92.00%,-23.0,52.08,Similar 1,Womens > Brands > Carhartt WIP
13528665_White,5823638_purple,Kohl's,adidas,Women's adidas Purple Real Madrid Pocket T-Shirt,https://www.kohls.com/product/prd-5823638/womens-adidas-purple-real-madrid-pocket-t-shirt.jsp?color=Purple,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Out of Stock,24.49,30.01,2.04%,0.51,102.08,Similar 2,Womens > Clothing > Tops > Tops & Tees > adidas
13528665_White,6196956_brilliant blue,Kohl's,eddie bauer,Women's Eddie Bauer Departure Short Sleeve Pocket Tee,https://www.kohls.com/product/prd-6196956/womens-eddie-bauer-departure-short-sleeve-pocket-tee.jsp?color=Brilliant%20Blue,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,60.0,0.0,-140.00%,-35.0,41.67,Similar 1,Womens > Clothing > Tops > Tops & Tees > Eddie Bauer
12935688_Bold Black,12935688_Bold Black,Macy's,skechers,Skechers Women's Gowalk Skinny Leggings,https://www.macys.com/shop/product/skechers-womens-gowalk-skinny-leggings?ID=12935688&swatchColor=Bold%20Black,Home > Fashion > Apparel > Bottomwear > Leggings,Overpriced,5 Instock,Instock,49.0,0.0,0.00%,0,272.37,"",Women > Activewear
12935688_Bold Black,116053214,Asos,nike training,Nike Training Dri-FIT One Luxe 7/8 mid-rise leggings in black,https://www.asos.com/us/nike-training/nike-training-dri-fit-one-luxe-7-8-mid-rise-leggings-in-black/prd/202246996,Home > Fashion > Apparel > Bottomwear > Leggings,"","",Instock,90.0,0.0,-83.67%,-41.0,54.44,Similar 2,Home
12935688_Bold Black,121098474,Asos,asos,ASOS DESIGN leggings in black,https://www.asos.com/us/asos-design/asos-design-leggings-in-black/prd/203403630,Home > Fashion > Apparel > Bottomwear > Leggings,"","",Instock,17.99,0.0,63.29%,31.01,272.37,Similar 1,Home
12935688_Bold Black,3869911_violet,Kohl's,skechers,Women's Skechers® GOWALK™ GOFLEX™ High-Waisted Leggings,https://www.kohls.com/product/prd-3869911/womens-skechers-gowalk-goflex-high-waisted-leggings.jsp?color=Violet,Home > Fashion > Apparel > Bottomwear > Leggings,"","",Out of Stock,26.95,45.0,45.00%,22.05,181.82,Variant Color,Womens > Clothing > Bottoms > Pants > Skechers
12935688_Bold Black,4657315_black,Kohl's,flx,Women's FLX Affirmation High-Waisted 7/8 Ankle Leggings,https://www.kohls.com/product/prd-4657315/womens-flx-affirmation-high-waisted-ankle-leggings.jsp?color=Black,Home > Fashion > Apparel > Bottomwear > Leggings,"","",Instock,38.5,22.98,21.43%,10.5,127.27,Similar 2,Clothing > Bottoms > Pants > FLX
12935688_Bold Black,3979506_black,Kohl's,simply vera vera wang,Simply Vera Vera Wang Live-In High Rise Legging,https://www.kohls.com/product/prd-3979506/simply-vera-vera-wang-live-in-high-rise-legging.jsp?color=Black,Home > Fashion > Apparel > Bottomwear > Leggings,"","",Out of Stock,11.7,55.0,76.12%,37.3,418.8,Similar 1,Womens > Clothing > Bottoms > Pants > Simply Vera Vera Wang
12935688_Bold Black,3869911_bold black,Kohl's,skechers,Women's Skechers® GOWALK™ GOFLEX™ High-Waisted Leggings,https://www.kohls.com/product/prd-3869911/womens-skechers-gowalk-goflex-high-waisted-leggings.jsp?color=Bold%20Black,Home > Fashion > Apparel > Bottomwear > Leggings,"","",Instock,49.0,0.0,0.00%,0.0,100.0,Exact,Womens > Clothing > Bottoms > Pants > Skechers
12935688_Bold Black,1647597283619497,Net A Porter Us Fashion,the row,Woolworth stretch-ponte leggings,https://www.net-a-porter.com/en-us/shop/product/the-row/clothing/leggings/essentials-woolworth-stretch-ponte-leggings/1647597283619497,Home > Fashion > Apparel > Bottomwear > Leggings,"","",Instock,590.0,0.0,-1104.08%,-541.0,8.31,Similar 1,THE ROW > Clothing
"15062699_Black, White","15062699_Black, White",Macy's,levi's,Levi's Women's Anika C Logo Sneakers,https://www.macys.com/shop/product/levis-womens-anika-c-logo-sneakers?ID=15062699&swatchColor=Black,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,Out Of Stock,5 Instock,Out of Stock,55.0,0.0,0.00%,0,183.52,"",Shoes > Athletic Shoes & Sneakers
"15062699_Black, White",116039283,Asos,asos,ASOS DESIGN Wide Fit Dizzy lace up sneakers in white,https://www.asos.com/us/asos-design/asos-design-wide-fit-dizzy-lace-up-sneakers-in-white/prd/202583550,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,19.99,0.0,63.65%,35.01,275.14,Similar 2,Home
"15062699_Black, White",103889978,Asos,puma,Puma classic suede sneakers in pink,https://www.asos.com/us/puma/puma-classic-suede-sneakers-in-pink/prd/200434829,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,75.0,0.0,-36.36%,-20.0,73.33,Similar 1,Home
"15062699_Black, White",2666317,Endclothing Us Fashion,converse,Converse Chuck Taylor 1970s Ox Recycled Canvas,https://www.endclothing.com/us/converse-chuck-taylor-1970s-ox-recycled-canvas-172680c.html,Home > Fashion > Footwear,"","",Out of Stock,57.0,40.0,-3.64%,-2.0,96.49,Similar 2,Mens > Brands > Converse
"15062699_Black, White",3263072,Endclothing Us Fashion,ambush,Ambush Vulcanized Lace Up Canvas Sneaker,https://www.endclothing.com/us/ambush-vulcanized-lace-up-canvas-sneaker-bwia005s23fab0021001-98.html,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,102.0,60.0,-85.45%,-47.0,53.92,Similar 1,Womens > Brands > AMBUSH
"15062699_Black, White",5779141_rose pink,Kohl's,levi's,Levi's® Anika C Logo Women's Sneakers,https://www.kohls.com/product/prd-5779141/levis-anika-c-logo-womens-sneakers.jsp?color=Rose%20Pink,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,29.97,40.06,45.51%,25.03,183.52,Color,Womens > Shoes > Athletic Shoes & Sneakers > Levi's
